id,collaborators
522550,"[9313, 137163, 53114]"
522458,[11255]
522172,[20739]
522171,[20739]
522094,"[49534, 137602]"
521975,"[137141, 137142, 136586, 136565, 30203, 136943]"
521844,[131538]
521808,[70007]
521664,[136091]
521467,[136422]
521413,"[136417, 136415]"
521365,[4095]
521296,[138536]
521288,[72462]
521271,"[150457, 72852]"
521270,"[139853, 136392]"
521226,"[136379, 136381, 136380]"
521084,[13060]
521043,[109867]
520998,"[136506, 136332, 136331]"
520878,"[136309, 136306, 136305]"
520859,[27673]
520730,[127709]
520678,[136230]
520651,"[136226, 136000]"
520485,[71480]
520460,[21516]
520452,"[135166, 135164]"
520385,[144041]
520384,"[10999, 143673]"
520383,"[85279, 128374]"
520382,[55359]
520381,[15733]
520377,[15733]
520273,"[152653, 136181]"
520242,"[71510, 136173]"
520211,"[117403, 117402]"
520142,[123698]
520133,[131901]
520116,[127156]
520065,[127156]
519993,"[141527, 136108, 136107]"
519920,"[133067, 135785]"
519911,"[136078, 136080]"
519745,[136023]
519636,"[135514, 5461]"
519619,"[136922, 136921, 136579, 135996]"
519499,[127709]
519480,"[135975, 135974, 135969]"
519442,"[106630, 61829, 68799]"
519417,"[112745, 111621, 13689, 125323]"
519402,[119305]
519397,"[135990, 135954, 135952, 135950, 135949]"
519333,"[152558, 153040, 153502, 153847, 152781, 82466, 152544, 152950, 152791, 152804, 108044, 143819, 152527, 87863, 131889]"
519177,"[128183, 128012]"
519119,"[135865, 131118]"
519054,"[135786, 135782]"
519006,"[136493, 135783]"
518801,[135739]
518726,"[18745, 123528, 20831]"
518661,"[122558, 121401, 121664, 121668, 121665, 124129, 121388, 122496, 121381, 118360, 121379, 135720, 121385, 84093]"
518651,[103184]
518578,[55167]
518563,[135700]
518422,[130515]
518331,[130515]
518253,[135650]
518201,[130515]
518148,[103144]
518053,[19424]
518049,[135587]
517975,[140850]
517934,[10205]
517928,[150045]
517836,[137165]
517811,[131542]
517713,"[5461, 135514]"
517684,"[31998, 13978]"
517636,[135508]
517551,[80229]
517466,"[136071, 135794, 135791]"
517421,[56710]
517327,[135909]
517297,[130979]
517066,"[69369, 132045]"
516884,[136035]
516861,"[135535, 134868]"
516736,"[136354, 135982, 119788]"
516663,"[134413, 130950]"
516628,[127295]
516576,[28371]
516518,[73648]
516480,[135311]
516440,[135295]
516329,"[135263, 135264, 132950]"
516182,"[135213, 135212]"
516122,[135202]
516115,"[136959, 135200]"
516089,[68799]
515972,[135172]
515855,[75305]
515830,"[137602, 49534]"
515783,[135095]
515753,"[135092, 129777]"
515732,[23425]
515653,[129523]
515645,[120278]
515271,[135190]
515245,"[134983, 134981, 134980, 72780]"
515201,"[126789, 134959, 72565, 134958]"
515144,"[134921, 134928]"
515098,[134933]
515062,[134924]
515015,"[91755, 107101, 72463]"
515010,[17]
514997,[64480]
514970,[37617]
514862,"[135077, 23541]"
514811,[74510]
514804,[134477]
514783,[133546]
514760,[124299]
514744,"[121768, 121765]"
514445,[87985]
514404,[134706]
514390,[134846]
514380,[59696]
514210,[134668]
514202,"[147563, 132321]"
514096,"[88340, 107306, 83953]"
514073,"[134662, 134661, 134660, 134659]"
514050,[136184]
513986,"[11378, 114008, 81814, 81595]"
513964,"[115692, 60510]"
513941,[124031]
513933,[69511]
513893,[74693]
513756,[131538]
513419,[133329]
513373,[53500]
513226,"[115692, 111269]"
513185,"[134444, 130051, 17346]"
513166,[62042]
513093,"[133021, 58680, 64325]"
513054,"[134416, 134413]"
512997,[84088]
512981,[126578]
512904,[134387]
512747,[134353]
512426,"[943, 135165]"
512092,"[14318, 133985]"
512045,[21833]
511880,[77547]
511873,[137402]
511810,[134192]
511725,[134170]
511656,"[124303, 120392]"
511289,"[63696, 134233, 134234, 134039]"
511212,"[160451, 133997]"
511169,[53702]
511157,[124133]
511152,[124133]
511124,[134483]
511103,"[14318, 133985]"
511064,[133983]
511029,[127662]
511018,"[84296, 119672, 84805]"
510973,"[137118, 137130, 135641, 136434, 133942, 133965, 133964, 133963, 133961, 133960, 133958]"
510918,[133943]
510914,"[145040, 136764, 127464, 119719, 73618, 69920]"
510862,"[127571, 104601, 104598]"
510832,[134556]
510813,[103618]
510560,[112973]
510504,[133836]
510479,"[108632, 68529, 55516, 22238, 26111]"
510409,[131470]
510398,[23425]
510343,"[121605, 121601]"
510315,"[150731, 150730]"
510296,[134395]
510152,"[63353, 121605, 121606]"
510113,"[133752, 58680]"
509952,[108848]
509728,[109703]
509721,[32875]
509599,[56474]
509529,[127662]
509501,[133603]
509498,[13865]
509465,[125404]
509411,[135929]
509251,[133780]
509093,[106169]
508947,[135088]
508875,[84088]
508508,[132277]
508468,"[140206, 120022]"
508415,[132517]
508325,[125390]
508322,"[77333, 68311]"
508318,[125390]
508263,[122115]
508203,[8168]
508170,[85095]
508097,[133304]
508093,"[134373, 129236, 130906, 133120]"
508034,"[133273, 133272]"
507707,"[127966, 127960, 127993]"
507692,[104251]
507579,"[133175, 126822, 125600]"
507560,[19424]
507558,[121607]
507481,"[133331, 57976]"
507478,[75111]
507469,[9179]
507420,"[133133, 15430, 14236]"
507353,"[133589, 119788]"
507316,"[133122, 133119]"
507274,[133111]
507221,"[133013, 133102, 133100, 133099]"
507199,[133094]
507190,"[139405, 139404]"
507093,[90968]
507044,[3013]
507009,"[25288, 82394]"
506978,"[108979, 135282, 108342]"
506960,"[131288, 90123, 90298, 130558]"
506712,[17123]
506688,[118614]
506444,[133179]
506311,[74537]
506204,[2275]
506145,"[83961, 131147]"
506109,[13876]
505857,"[133186, 113564, 109516]"
505715,[114496]
505696,[63184]
505693,"[61428, 61467]"
505651,[132728]
505619,[132794]
505608,[7480]
505592,[132844]
505465,[132733]
505396,"[72014, 3296, 37252]"
505350,[11209]
505330,[107233]
505110,"[90123, 131288, 130558, 90298]"
505043,[12768]
505035,[131470]
505004,"[153974, 152336]"
504970,[80520]
504957,[132558]
504837,"[75124, 6915]"
504821,[9643]
504812,[18896]
504802,[24203]
504741,[132156]
504651,[132514]
504631,[5093]
504567,"[141761, 21841]"
504544,[126960]
504542,[132735]
504492,"[15733, 22806, 23541, 31163, 9569]"
504491,"[25965, 12163, 68274, 132171, 12899, 115400, 125989, 56385, 15733]"
504490,"[58078, 12466, 12899, 131373, 20667, 80440, 7668]"
504488,"[58078, 54298, 51986, 77943, 77290]"
504484,"[12466, 60888, 16496, 25163]"
504438,[127783]
504295,"[132420, 107293, 15430, 14236]"
504216,[73761]
504209,"[114916, 91620]"
504186,[9008]
504174,[123850]
504145,"[132376, 132375]"
504077,[16408]
504067,[16408]
504022,"[103772, 114164]"
503950,"[48364, 127886]"
503924,[133187]
503908,"[135194, 135193, 135192, 135191]"
503875,"[132340, 123486]"
503856,[86414]
503735,[69805]
503634,[132312]
503617,"[134547, 122251]"
503616,"[12236, 132295]"
503611,"[129080, 130266, 22943]"
503288,[132177]
503245,[116946]
503157,[110886]
503125,"[140286, 140238, 132913, 132797]"
503051,[115876]
503032,[56164]
503024,[111279]
502858,[22355]
502306,"[131939, 131938]"
502259,[131937]
501944,"[112761, 19019]"
501889,[131469]
501537,[7550]
501341,[126446]
501243,"[7536, 7480]"
501108,[3107]
501067,[3107]
501056,[3107]
500994,[139489]
500936,[83323]
500916,[131646]
500836,[71990]
500773,"[130200, 131615, 130203, 130201, 131614]"
500695,[9179]
500628,"[147578, 127653]"
500453,"[131535, 76990, 74554, 130133]"
500247,[68463]
500194,"[63184, 115428, 62732]"
500171,[131556]
500155,[131556]
500121,[82567]
500107,"[131473, 84805]"
500098,[131470]
500091,[131470]
500075,[114236]
500073,"[106036, 115876]"
500044,[29141]
500012,"[241, 134, 125408, 66477, 131457, 66478]"
499870,"[131430, 131429]"
499670,"[129777, 135092]"
499649,"[136492, 37757, 131543]"
499607,"[104598, 127571, 104601]"
499467,[84088]
499446,"[127571, 104601, 104598]"
499333,[18264]
499332,[84088]
499327,[18264]
499211,[19224]
499119,"[139938, 139949]"
498028,[131195]
497994,"[38781, 121331]"
497933,[84405]
497891,[65904]
497848,[67086]
497801,[71649]
497738,[83967]
497621,[69454]
497589,[82374]
497408,[134389]
497231,[66836]
497171,[8662]
497136,[130963]
497133,[130963]
497129,"[130961, 130960, 124277, 130965]"
497119,"[71174, 67049, 85817, 9750]"
497090,"[130966, 130965]"
497084,"[124277, 130960, 130961, 130966]"
497072,"[130960, 130961, 124277, 130966]"
497051,[130998]
497007,[25766]
496979,"[114000, 11819, 53692, 108064, 130950]"
496772,[131112]
496594,[4355]
496590,"[72282, 131898]"
496477,"[812, 15, 4094]"
496447,[123217]
496319,"[10997, 6907]"
496255,[127597]
496151,"[79657, 104174, 68382, 108196]"
496112,"[72095, 62435, 13785, 74783]"
496096,"[110080, 6907, 10997]"
496041,[56643]
496020,"[130746, 136156]"
495984,[20607]
495934,[86622]
495817,[147120]
495727,"[130744, 130654]"
495407,"[104174, 130585]"
495384,"[120450, 70808, 37800]"
495369,"[127190, 127177]"
495323,[11265]
495312,[24555]
495201,[130534]
495126,[123084]
495097,[9182]
495088,[115175]
495032,[13644]
494987,[130899]
494769,[120595]
494759,[74635]
494653,"[74730, 25238]"
494626,[130403]
494235,[130304]
494194,[56396]
494193,[27673]
494164,[113351]
493960,"[69125, 130246, 130245, 129216]"
493747,"[25358, 17723]"
493744,"[130213, 130208, 130207, 119143, 130204, 130203, 130202, 130201, 130197, 119362, 130200, 119142]"
493481,[139732]
493454,"[130133, 72214]"
493032,[85735]
492962,"[49938, 121999, 130014]"
492396,"[129852, 129842, 129837]"
492171,[17280]
492080,[50341]
492070,"[22943, 129080, 130266]"
492005,[57616]
491925,[74635]
491888,[25752]
491802,[66881]
491671,[132156]
491575,"[103208, 10230]"
491543,[129626]
491521,[50115]
491315,[22067]
491266,[72350]
491232,[104040]
491174,"[126345, 129569, 129568]"
491147,[144723]
491064,"[129542, 129541]"
490964,[34680]
490734,"[122657, 122658, 108311]"
490672,[38255]
490643,[122754]
490592,[117625]
490526,[118408]
490407,[121398]
490222,"[131837, 131838, 129369, 129377, 128160, 129334]"
490212,[129327]
490112,[84088]
490093,"[127913, 65850]"
490087,[129114]
490044,[125739]
490028,[129592]
489805,"[32875, 124208, 25050]"
489636,[60463]
489529,"[137175, 130051, 13578]"
489523,[69918]
489504,[129145]
489497,[128626]
489496,"[26092, 132176]"
489416,[6551]
489283,[79234]
489270,[88078]
489203,[13060]
489108,[125739]
489049,[90868]
488926,[7550]
488906,[125680]
488692,[127626]
488675,"[78708, 6915]"
488665,[80518]
488629,[74034]
488393,[128911]
488184,[69475]
488165,"[130026, 130025]"
488130,"[7454, 82294]"
488073,"[127349, 126103]"
487704,"[128733, 90965, 20791, 128732]"
487593,[28535]
487496,"[58491, 8020]"
487411,"[128656, 128635, 109334]"
487270,[128597]
486999,[116610]
486951,[38255]
486939,[56527]
486933,"[123547, 123541, 123543, 123540]"
486898,[73618]
486801,[122564]
486670,[20079]
486629,"[128435, 128430, 128429]"
486616,[72462]
486613,"[128652, 128651, 128640, 128473, 128472, 128471]"
486573,[55874]
486252,[13060]
486242,[13060]
486128,"[18790, 35547]"
486057,[128413]
485986,"[128245, 88023, 128239, 128236]"
485985,[127444]
485984,"[56140, 128374]"
485973,"[128374, 22357, 56140]"
485960,[128229]
485935,[127444]
485721,[73624]
485618,[120893]
485494,[120893]
485405,[127444]
485371,"[128112, 128109, 128111, 128107, 128108]"
485354,"[129523, 129524, 128790, 110504]"
485319,"[128094, 128096, 128095]"
485275,"[127571, 104598, 104601]"
484990,[17204]
484989,[17204]
484987,[17204]
484968,[24203]
484875,[16408]
484862,[127974]
484785,"[69139, 48364]"
484783,[127974]
484759,[127974]
484709,[66107]
484704,[105265]
484636,"[84256, 127913]"
484572,[127974]
484411,[68463]
484392,[68787]
484390,[127862]
484156,"[69125, 129216]"
483905,"[127721, 127717, 80252]"
483865,[127974]
483750,[127692]
483741,[56975]
483716,"[62732, 63184]"
483685,[127674]
483589,"[132551, 130526, 107413, 127659]"
483488,[58315]
483475,"[129010, 129284]"
483174,[127273]
482884,"[128499, 61490]"
482855,[127476]
482749,[128154]
482555,[61551]
482432,[102801]
482144,[127338]
482077,[50059]
482045,[127308]
481967,[54168]
481860,[9796]
481649,"[127207, 127205]"
481545,[128480]
481460,"[127191, 127190, 127189, 89241]"
481385,"[123913, 124035, 124047]"
481298,[68409]
481228,[127447]
481192,[106986]
481109,[127349]
481043,"[129570, 72462]"
480828,"[6259, 9179]"
480724,"[123249, 19417]"
480676,[130262]
480605,[51226]
480589,"[126991, 126990, 126988]"
480588,"[126970, 126969]"
480572,[104961]
480546,"[126969, 126971]"
480533,[127883]
480515,[126993]
480485,[56467]
480288,[66480]
480190,"[127992, 126866]"
480134,[120893]
480080,[120893]
480026,[120893]
479999,[126013]
479899,[128169]
479877,[18398]
479850,"[126842, 126855]"
479811,[119222]
479769,"[48383, 105685]"
479765,[125335]
479724,[84296]
479723,"[112774, 126516, 126799]"
479718,[73140]
479569,"[129126, 128626, 9682]"
479511,"[68997, 126741]"
479475,[114848]
479364,"[130553, 130533, 130614, 130562, 125218, 130576]"
479221,[75153]
479061,[126630]
478980,[12163]
478964,"[5078, 17]"
478799,[87567]
478772,"[116580, 123249, 19417]"
478677,[18386]
478666,"[105685, 32714]"
478597,"[127589, 126598, 112774, 126516]"
478374,[127974]
478334,"[77333, 127525, 127551, 68311, 10611]"
478166,[16842]
478151,"[126418, 126417]"
478136,[112878]
477903,[21416]
477893,[25766]
477824,[72301]
477780,"[92028, 18365]"
477658,"[4509, 61471, 7522]"
477651,"[126311, 120595]"
477492,[125828]
477432,[20351]
477424,[126255]
477365,[126635]
477318,"[126317, 126315]"
477224,[119336]
477221,[124867]
477026,"[121358, 126182, 126181]"
476882,[126225]
476696,[81985]
476665,[126103]
476634,"[87576, 107240, 107241]"
476630,"[104460, 81164]"
476566,"[107913, 126093, 126092, 126091, 126090]"
476478,[84088]
476463,"[102085, 90444]"
476420,[84088]
476222,[123911]
476163,[87973]
476155,[126265]
476152,[104103]
475941,[69475]
475931,"[12627, 111785]"
475877,[125754]
475750,[125932]
475530,[125724]
475473,[126345]
475308,[125989]
475243,[61729]
475180,"[91772, 125230]"
475117,"[15692, 78060]"
475087,[72462]
475018,[88520]
474997,[6414]
474890,"[125728, 125727, 125726]"
474849,[125751]
474778,"[126307, 126306]"
474537,[73511]
474516,[119691]
474364,[114880]
474292,[112652]
474286,[107971]
474130,"[50697, 14044]"
474112,[58829]
473959,[48034]
473922,"[112588, 112587]"
473767,[82748]
473696,[124220]
473620,[18796]
473565,[77985]
473477,[12863]
473462,"[21246, 20738]"
473378,"[105939, 125755]"
473354,"[85211, 80771, 80515]"
473333,[125391]
473212,"[64216, 125379]"
473149,[55006]
473142,[13933]
472998,"[125323, 66265, 111621]"
472917,[125316]
472842,[87810]
472623,[121114]
472618,[121114]
472490,[11222]
472427,[12331]
472364,[125190]
472334,[18873]
472286,[125178]
472270,[9796]
471953,"[11367, 123844, 49447]"
471921,"[72044, 127457, 125106]"
471672,"[127983, 127981, 125035]"
471527,"[55849, 70346]"
471444,[125100]
471435,"[114856, 58491]"
471343,[124702]
471315,[3585]
471276,"[125099, 18398]"
471171,[120991]
471142,[62896]
470953,"[120245, 17695, 104174, 79657]"
470922,[20830]
470918,[104040]
470865,[123490]
470848,[124814]
470722,[62265]
470721,[124226]
470689,[7535]
470633,[124770]
470512,[449]
470502,[54690]
470155,"[125734, 125622, 125617]"
470046,"[127223, 127222]"
469891,[13689]
469826,[73040]
469783,[14364]
469619,"[23869, 15964]"
469578,[692]
469569,[123490]
469537,[9383]
469530,[22357]
469521,[29847]
469518,[31361]
469286,[115326]
469243,[115326]
469228,"[115326, 26111, 68529, 55516]"
469173,[104040]
469138,"[128132, 125224]"
469130,[105236]
469116,[124679]
469108,[71159]
468998,[54630]
468890,"[122152, 91661]"
468831,[124299]
468746,[48889]
468538,[124226]
468537,[124226]
468533,[124226]
468454,[10495]
468302,[52226]
468220,"[124141, 124136, 124159, 124147, 124158, 124139, 124148, 124155, 124154, 124135, 124149, 124153, 124151, 124150, 124142, 124140, 124134, 124137, 124143]"
468211,[115326]
468175,"[122780, 122781, 122779, 12783]"
468150,"[14262, 120582]"
468122,[62790]
467701,[62948]
467619,[2484]
467583,[114848]
467460,"[123945, 123526]"
467339,"[83810, 125119, 123927]"
467309,"[71940, 17695]"
467221,[120759]
467203,"[89143, 123826, 111268, 123914]"
467063,"[25050, 124208]"
466960,[106496]
466950,[106496]
466830,[25844]
466740,[13546]
466705,[16455]
466704,[16455]
466703,[16455]
466702,[16455]
466701,[16455]
466697,[56638]
466471,[123741]
466409,"[127891, 25844]"
466380,[37168]
466209,"[124047, 124035, 123913]"
466107,[8661]
466025,[124768]
466018,[62732]
465894,[75781]
465772,"[125787, 125621, 125777, 125441, 124579, 124578, 124577, 66779, 124576, 84494, 124575, 124574, 124573, 124572, 124571, 84503, 124570, 84482, 69253]"
465768,[84088]
465749,[73344]
465470,[38796]
465432,[123496]
465423,[123490]
465325,[59830]
465314,[114332]
465146,[13935]
465132,[123409]
465039,[15430]
464960,[114848]
464847,[64931]
464814,[88225]
464768,[52053]
464732,"[78003, 62911, 7151]"
464637,[18903]
464621,[88001]
464599,"[62514, 65515]"
464559,[127605]
464512,[111824]
464429,[66598]
464206,[123186]
464195,[23371]
463957,[84088]
463954,[84088]
463953,[84088]
463934,[2380]
463869,[123084]
463759,"[9680, 123038]"
463573,"[2380, 122981]"
463510,[2380]
463430,[36682]
463415,[32276]
463303,"[122917, 14236, 15430]"
463283,[103618]
463266,[122912]
463193,[114848]
463190,[114848]
463113,[122933]
462943,[63278]
462895,"[129570, 122796, 116946]"
